DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	Receptor tyrosine-protein kinase erbB-3 levels	3,506 European ancestry individuals	NA	15q21.3	15	58628164		ADAM10			ENSG00000137845			rs12900643-C	rs12900643	0	12900643	intron_variant	0	0.276066	5E-14	13.301029995663981		0.1921	[0.14-0.24] unit decrease	Affymetrix, Illumina [7327953] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90425389	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	Interleukin-1 Receptor accessory protein (analyte X2630.12) levels	3,334 European ancestry individuals	NA	3q28	3	190628271		IL1RAP			ENSG00000196083			rs6444442-A	rs6444442	0	6444442	intron_variant	0	0.140948	7E-369	368.15490195998575		1.2939	[1.24-1.35] unit increase	Affymetrix, Illumina [7327959] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90425395	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	Interleukin-10 receptor subunit beta levels	3,506 European ancestry individuals	NA	21q22.11	21	33268483		IFNAR2-IL10RB, IL10RB			ENSG00000249624, ENSG00000243646			rs2834167-G	rs2834167	0	2834167	stop_gained	0	0.263808	2E-46	45.69897000433602		0.3921	[0.34-0.44] unit decrease	Affymetrix, Illumina [7327953] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90425396	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	Layilin levels	3,506 European ancestry individuals	NA	3q28	3	190929398		GMNC - OSTN	ENSG00000205835	ENSG00000188729		36969	269843	rs13066753-T	rs13066753	0	13066753	intergenic_variant	1	0.377852	4E-12	11.397940008672037		0.1677	[0.12-0.21] unit increase	Affymetrix, Illumina [7327953] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90425400	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	Layilin levels	3,506 European ancestry individuals	NA	11q23.1	11	111560889		LAYN			ENSG00000204381			rs542275-C	rs542275	0	542275	3_prime_UTR_variant	0	0.422777	2E-133	132.69897000433602		0.5376	[0.5-0.58] unit decrease	Affymetrix, Illumina [7327953] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90425400	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	Macrophage mannose receptor 1 levels	3,506 European ancestry individuals	NA	10p12.33	10	17847024		MRC1			ENSG00000260314			rs368174648-C	rs368174648	0	368174648	intron_variant	0	0.233573	5E-35	34.30102999566398		0.3236	[0.27-0.37] unit decrease	Affymetrix, Illumina [7327953] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90425401	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	Macrophage colony-stimulating factor 1 receptor (analyte X2638.12) levels	3,334 European ancestry individuals	NA	5q32	5	150079818		CSF1R			ENSG00000182578			rs2855783-T	rs2855783	0	2855783	intron_variant	0	0.459599	5E-9	8.301029995663981		0.1476	[0.1-0.19] unit increase	Affymetrix, Illumina [7327959] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90425402	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	Rab GDP dissociation inhibitor beta levels	3,506 European ancestry individuals	NA	3q28	3	190929398		GMNC - OSTN	ENSG00000205835	ENSG00000188729		36969	269843	rs13066753-T	rs13066753	0	13066753	intergenic_variant	1	0.377749	3E-11	10.522878745280337		0.1652	[0.12-0.21] unit increase	Affymetrix, Illumina [7327953] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90425407	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	Urokinase plasminogen activator surface receptor levels	3,506 European ancestry individuals	NA	3q28	3	190929398		GMNC - OSTN	ENSG00000205835	ENSG00000188729		36969	269843	rs13066753-T	rs13066753	0	13066753	intergenic_variant	1	0.378355	8E-13	12.096910013008056		0.1749	[0.13-0.22] unit increase	Affymetrix, Illumina [7327953] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90425409	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	Urokinase plasminogen activator surface receptor levels	3,506 European ancestry individuals	NA	19q13.31	19	43648948		PLAUR			ENSG00000011422			rs4760-G	rs4760	0	4760	missense_variant	0	0.136613	3E-15	14.522878745280337		0.2511	[0.19-0.32] unit decrease	Affymetrix, Illumina [7327953] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90425409	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	Tumor necrosis factor receptor superfamily member 1A levels	3,506 European ancestry individuals	NA	3q28	3	190925404		GMNC - OSTN	ENSG00000205835	ENSG00000188729		32975	273837	rs60386222-T	rs60386222	0	60386222	intergenic_variant	1	0.381863	6E-12	11.221848749616356		0.1608	[0.12-0.2] unit increase	Affymetrix, Illumina [7327953] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90425410	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	Surfeit locus protein 1 levels	3,506 European ancestry individuals	NA	11p15.1	11	18225160		SLC25A51P4 - SAA4	ENSG00000290742	ENSG00000148965		14619	6195	rs76097042-T	rs76097042	0	76097042	intergenic_variant	1	0.0192085	9E-40	39.045757490560675		1.1259	[0.96-1.29] unit increase	Affymetrix, Illumina [7327952] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90427207	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	Iron/zinc purple acid phosphatase-like protein levels	3,506 European ancestry individuals	NA	19q13.2	19	39098694		ACP7			ENSG00000183760			rs560364-G	rs560364	0	560364	intron_variant	0	0.18272	5E-82	81.30102999566398		0.5929	[0.54-0.65] unit increase	Affymetrix, Illumina [7327953] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90427208	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	VIP36-like protein levels	3,506 European ancestry individuals	NA	2q11.2	2	96739703		LMAN2L			ENSG00000114988			rs2271893-A	rs2271893	0	2271893	intron_variant	0	0.289664	2E-23	22.69897000433602		0.2691	[0.22-0.32] unit increase	Affymetrix, Illumina [7327953] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90427209	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	VIP36-like protein levels	3,506 European ancestry individuals	NA	3q28	3	190929398		GMNC - OSTN	ENSG00000205835	ENSG00000188729		36969	269843	rs13066753-T	rs13066753	0	13066753	intergenic_variant	1	0.377208	4E-12	11.397940008672037		0.1743	[0.13-0.22] unit increase	Affymetrix, Illumina [7327953] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90427209	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	Glycoprotein endo-alpha-1,2-mannosidase levels	3,506 European ancestry individuals	NA	6q16.1	6	95586174		MANEA			ENSG00000172469			rs13205436-C	rs13205436	0	13205436	intron_variant	0	0.0642564	1E-353	353.0		1.8272	[1.75-1.91] unit decrease	Affymetrix, Illumina [7327953] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90427210	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	Stathmin-3 levels	3,506 European ancestry individuals	NA	3q28	3	190929398		GMNC - OSTN	ENSG00000205835	ENSG00000188729		36969	269843	rs13066753-T	rs13066753	0	13066753	intergenic_variant	1	0.377643	6E-13	12.221848749616356		0.1846	[0.14-0.23] unit increase	Affymetrix, Illumina [7327953] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90427214	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	Serine protease inhibitor Kazal-type 5 levels	3,506 European ancestry individuals	NA											chr5:148082983-C	chr5:148082983	0			1	0.401404	3E-11	10.522878745280337		0.1538	[0.11-0.19] unit increase	Affymetrix, Illumina [7327952] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90427217	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	Dorsal root ganglia homeobox protein levels	3,506 European ancestry individuals	NA	1q24.2	1	170656726		GORAB - PRRX1	ENSG00000120370	ENSG00000116132		102892	6002	rs501680-C	rs501680	0	501680	intergenic_variant	1	0.284104	5E-27	26.30102999566398		0.3268	[0.28-0.38] unit increase	Affymetrix, Illumina [7327953] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90427220	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	DnaJ homolog subfamily B member 14:Lumenal domain levels	3,334 European ancestry individuals	NA	19q13.32	19	44909976		APOE - APOC1	ENSG00000130203	ENSG00000130208		583	4271	rs1065853-T	rs1065853	0	1065853	intergenic_variant	1	0.0634363	2E-17	16.69897000433602		0.4796	[0.38-0.58] unit increase	Affymetrix, Illumina [7327959] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90427223	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating levels	3,506 European ancestry individuals	NA	19q13.32	19	44908684		APOE			ENSG00000130203			rs429358-C	rs429358	0	429358	missense_variant	0	0.201716	3E-28	27.522878745280337		0.3313	[0.27-0.39] unit decrease	Affymetrix, Illumina [7327952] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90427224	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	Protein FAM177A1 levels	3,506 European ancestry individuals	NA	3q28	3	190924479		GMNC - OSTN	ENSG00000205835	ENSG00000188729		32050	274762	rs58308120-C	rs58308120	0	58308120	intergenic_variant	1	0.0765145	1E-11	11.0		0.2988	[0.21-0.38] unit decrease	Affymetrix, Illumina [7327953] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90427225	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	Protein FAM177A1 levels	3,506 European ancestry individuals	NA	19q13.32	19	44912921		APOE - APOC1	ENSG00000130203	ENSG00000130208		3528	1326	rs483082-T	rs483082	0	483082	regulatory_region_variant	1	0.275337	5E-21	20.30102999566398		0.2482	[0.2-0.3] unit decrease	Affymetrix, Illumina [7327953] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90427225	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	Killer cell immunoglobulin-like receptor 3DL3:Cytoplasmic domain levels	3,506 European ancestry individuals	NA	3q28	3	190929398		GMNC - OSTN	ENSG00000205835	ENSG00000188729		36969	269843	rs13066753-T	rs13066753	0	13066753	intergenic_variant	1	0.378035	1E-14	14.0		0.1937	[0.15-0.24] unit increase	Affymetrix, Illumina [7327953] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90427230	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	Ferritin, mitochondrial levels	3,506 European ancestry individuals	NA	6p21.33	6	31959565		SKIC2			ENSG00000204351			rs440454-A	rs440454	0	440454	intron_variant	0	0.254689	5E-12	11.301029995663981		0.1588	[0.11-0.21] unit decrease	Affymetrix, Illumina [7327952] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90427232	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	DnaJ homolog subfamily B member 14:Cytoplasmic domain levels	3,506 European ancestry individuals	NA	3q28	3	190925404		GMNC - OSTN	ENSG00000205835	ENSG00000188729		32975	273837	rs60386222-T	rs60386222	0	60386222	intergenic_variant	1	0.381766	2E-12	11.698970004336019		0.1769	[0.13-0.22] unit increase	Affymetrix, Illumina [7327953] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90427235	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	Synaptotagmin-9 levels	3,506 European ancestry individuals	NA	12p11.1	12	33364879		ASS1P14 - SYT10	ENSG00000257316	ENSG00000110975		377809	9359	rs144800734-A	rs144800734	0	144800734	intergenic_variant	1	0.0209668	3E-32	31.522878745280337		0.9723	[0.81-1.13] unit increase	Affymetrix, Illumina [7327952] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90427243	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	Disks large homolog 4 levels	3,506 European ancestry individuals	NA	19q13.32	19	44919589		APOC1 - APOC1P1	ENSG00000130208	ENSG00000214855		240	7387	rs56131196-A	rs56131196	0	56131196	intergenic_variant	1	0.23374	3E-15	14.522878745280337		0.1981	[0.15-0.25] unit increase	Affymetrix, Illumina [7327953] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90427247	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	Double C2-like domain-containing protein beta levels	3,506 European ancestry individuals	NA	16p11.2	16	30007399		DOC2A			ENSG00000149927			rs12921753-T	rs12921753	0	12921753	intron_variant	0	0.371802	2E-13	12.698970004336019		0.1848	[0.14-0.23] unit increase	Affymetrix, Illumina [7327953] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90427197	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	Ectonucleoside triphosphate diphosphohydrolase 1 (analyte X7999.23) levels	3,506 European ancestry individuals	NA	17q21.2	17	42570011		MLX			ENSG00000108788			rs665268-G	rs665268	0	665268	missense_variant	0	0.26513	4E-12	11.397940008672037		0.1731	[0.12-0.22] unit decrease	Affymetrix, Illumina [7327953] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90427198	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	Killer cell immunoglobulin-like receptor 2DL5A (analyte X8000.17) levels	3,506 European ancestry individuals	NA	19q13.42	19	54815158		KIR2DL4 - KIR3DL1	ENSG00000189013	ENSG00000167633		641	1310	rs678846-A	rs678846	0	678846	intergenic_variant	1	0.199296	3E-109	108.52287874528034		0.6379	[0.58-0.69] unit increase	Affymetrix, Illumina [7327953] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90427199	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	Transmembrane protease serine 5 levels	3,506 European ancestry individuals	NA											chr11:113701779-CT	chr11:113701779	0			1	0.336212	6E-120	119.22184874961636		0.5319	[0.49-0.57] unit decrease	Affymetrix, Illumina [7327953] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90427200	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	Matrix-remodeling-associated protein 7 levels	3,506 European ancestry individuals	NA	17q25.1	17	76687998		SNHG16, MXRA7			ENSG00000163597, ENSG00000182534			rs2286589-A	rs2286589	0	2286589	intron_variant	0	0.448046	3E-41	40.52287874528034		0.3079	[0.26-0.35] unit decrease	Affymetrix, Illumina [7327953] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90427203	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	Cathepsin B levels	3,506 European ancestry individuals	NA	8p23.1	8	8453413		LINC02950			ENSG00000254153			rs876954-G	rs876954	0	876954	intergenic_variant	0	0.525515	2E-21	20.69897000433602		0.2206	[0.17-0.27] unit increase	Affymetrix, Illumina [7327953] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90427205	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	Cathepsin B levels	3,506 European ancestry individuals	NA	8p23.1	8	10397671		MSRA			ENSG00000175806			rs13254263-G	rs13254263	0	13254263	intron_variant	0	0.503914	2E-20	19.69897000433602		0.2111	[0.17-0.26] unit increase	Affymetrix, Illumina [7327953] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90427205	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	Cathepsin B levels	3,506 European ancestry individuals	NA	8p23.1	8	11851498		CTSB			ENSG00000164733			rs62495697-A	rs62495697	0	62495697	intron_variant	0	0.369092	1E-139	139.0		0.6027	[0.56-0.65] unit decrease	Affymetrix, Illumina [7327953] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90427205	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	Calcineurin levels	3,506 European ancestry individuals	NA	19q13.32	19	44908684		APOE			ENSG00000130203			rs429358-C	rs429358	0	429358	missense_variant	0	0.200632	2E-18	17.69897000433602		0.2458	[0.19-0.3] unit increase	Affymetrix, Illumina [7327953] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90426133	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	Caspase-2 levels	3,506 European ancestry individuals	NA	2q37.3	2	241102692		MTERF4 - PASK	ENSG00000122085	ENSG00000115687		360	3407	rs16843274-A	rs16843274	0	16843274	regulatory_region_variant	1	0.157147	9E-12	11.045757490560675		0.2175	[0.15-0.28] unit increase	Affymetrix, Illumina [7327953] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90426134	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	Coagulation Factor V levels	3,506 European ancestry individuals	NA	1q24.2	1	169519965		F5			ENSG00000198734			rs9332661-G	rs9332661	0	9332661	intron_variant	0	0.0600174	2E-60	59.69897000433602		0.806	[0.71-0.9] unit decrease	Affymetrix, Illumina [7327953] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90426136	Genome-wide genotyping array, Genome-wide sequencing [NA]
2024-12-13	39528825	Western D	2024-11-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/39528825	Proteogenomic analysis of human cerebrospinal fluid identifies neurologically relevant regulation and implicates causal proteins for Alzheimer's disease.	Endoglin levels	3,506 European ancestry individuals	NA	19q13.31	19	43648948		PLAUR			ENSG00000011422			rs4760-G	rs4760	0	4760	missense_variant	0	0.134854	1E-13	13.0		0.2515	[0.19-0.32] unit increase	Affymetrix, Illumina [7327953] (imputed)	N	protein measurement	http://www.ebi.ac.uk/efo/EFO_0004747	GCST90426138	Genome-wide genotyping array, Genome-wide sequencing [NA]
